s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_GEOM,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 1.6192406E+002, 7.3627666E-001,-7.5494547E-002,-6.5534021E-001,-2.0570699E-002,-8.9270329E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.3335186E-003,-1.5137720E-002, 2.1459083E-005, 2.1459083E-005
 1.6291933E+002, 7.4992395E-001,-8.3935162E-002,-6.7070006E-001,-1.7569604E-002,-8.9360564E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.3599263E-002,-2.2289812E-002, 2.1319340E-005, 2.1319340E-005
 1.6391267E+002, 7.5269377E-001,-9.6536887E-002,-6.3087179E-001,-2.0449575E-002,-8.9668035E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.0916074E-003, 4.8265551E-003, 2.1178697E-005, 2.1178697E-005
 1.6491328E+002, 7.4650926E-001,-8.4804945E-002,-6.0831328E-001,-2.4482139E-002,-8.7640829E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.3797696E-002, 2.8900139E-002, 2.1038542E-005, 2.1038542E-005
 1.6593137E+002, 7.1541435E-001,-7.6103902E-002,-6.6385520E-001,-2.1744251E-002,-8.6580518E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.9310628E-002,-4.6297661E-002, 2.0898384E-005, 2.0898384E-005
 1.6694162E+002, 7.2610548E-001,-7.7339281E-002,-6.2629020E-001,-1.7216681E-002,-8.7211267E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.8267264E-003, 5.2506014E-003, 2.0755087E-005, 2.0755087E-005
 1.6793182E+002, 7.3899995E-001,-7.7493797E-002,-6.5016104E-001,-1.7631705E-002,-8.7078394E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.4987728E-003,-6.2952987E-003, 2.0616638E-005, 2.0616638E-005
 1.6891908E+002, 7.7356343E-001,-9.5237404E-002,-6.5513546E-001,-1.9192226E-002,-8.5659891E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.9831215E-003, 3.9897792E-003, 2.0477112E-005, 2.0477112E-005
 1.6992651E+002, 7.1684835E-001,-7.8010573E-002,-6.2976097E-001,-1.8558819E-002,-8.5395647E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.9770244E-003,-9.4905511E-003, 2.0337357E-005, 2.0337357E-005
 1.7092747E+002, 7.0006067E-001,-7.3393251E-002,-6.1523973E-001,-1.9909392E-002,-8.5392011E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.1172066E-003,-8.4902418E-003, 2.0198233E-005, 2.0198233E-005
 1.7192747E+002, 7.1493307E-001,-7.4997993E-002,-6.1521531E-001,-1.7409702E-002,-8.4126719E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.1679501E-003, 7.3016467E-003, 2.0056693E-005, 2.0056693E-005
 1.7292438E+002, 7.0503296E-001,-8.0072829E-002,-6.2652409E-001,-2.0030040E-002,-8.4519081E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.7040353E-002,-2.1602451E-002, 1.9917528E-005, 1.9917528E-005
 1.7392690E+002, 7.0287585E-001,-7.8576831E-002,-5.8714353E-001,-2.2742328E-002,-8.2514039E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8016955E-002, 1.4404916E-002, 1.9778386E-005, 1.9778386E-005
 1.7491330E+002, 6.9835722E-001,-7.8434562E-002,-6.1236359E-001,-1.9589862E-002,-8.2423886E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.8709188E-003,-1.2039028E-002, 1.9638570E-005, 1.9638570E-005
 1.7592735E+002, 6.9667937E-001,-7.0108432E-002,-6.0575817E-001,-2.0027725E-002,-8.1782586E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0306111E-003, 7.7686339E-004, 1.9498343E-005, 1.9498343E-005
 1.7692665E+002, 6.7560928E-001,-8.3011177E-002,-6.0539302E-001,-1.8984070E-002,-7.8975774E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8650067E-002,-3.1786889E-002, 1.9356885E-005, 1.9356885E-005
 1.7792549E+002, 6.9334120E-001,-6.6108258E-002,-5.9340091E-001,-1.9333587E-002,-8.0830713E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.3164105E-003, 1.4490361E-002, 1.9203002E-005, 1.9203002E-005
 1.7891321E+002, 6.6573964E-001,-7.5475700E-002,-5.6307825E-001,-1.8087574E-002,-8.1129979E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7795792E-002, 9.0900024E-003, 1.8892401E-005, 1.8892401E-005
 1.7990619E+002, 6.3218615E-001,-6.5145484E-002,-5.5672680E-001,-2.6223081E-002,-7.9572443E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.2432559E-002,-1.5917178E-002, 1.8524560E-005, 1.8524560E-005
 1.8093190E+002, 6.4551329E-001,-7.1521969E-002,-5.8965555E-001,-1.8682577E-002,-7.6007998E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.7461420E-002,-3.4354415E-002, 1.8146398E-005, 1.8146398E-005
 1.8190964E+002, 6.1268156E-001,-6.4025690E-002,-5.2025862E-001,-1.6086925E-002,-7.4067888E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1805413E-002, 1.2302918E-002, 1.7776021E-005, 1.7776021E-005
 1.8291037E+002, 6.3736468E-001,-6.2986735E-002,-5.7012724E-001,-1.9214729E-002,-7.4011690E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.0044076E-003,-1.4971424E-002, 1.7597695E-005, 1.7597695E-005
 1.8391148E+002, 6.2024946E-001,-6.3841160E-002,-5.4270043E-001,-1.6415272E-002,-7.4803147E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.3753046E-003,-2.7148779E-003, 1.7652460E-005, 1.7652460E-005
 1.8491258E+002, 6.1637624E-001,-5.8945564E-002,-5.2793670E-001,-1.4650044E-002,-7.5600235E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9004539E-002, 1.4836367E-002, 1.7711620E-005, 1.7711620E-005
 1.8591370E+002, 6.2406594E-001,-6.5337736E-002,-5.5128083E-001,-1.6391793E-002,-7.5295899E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.5919373E-003,-8.9519521E-003, 1.7771460E-005, 1.7771460E-005
 1.8691826E+002, 6.2183379E-001,-6.0832379E-002,-5.5092868E-001,-1.5505616E-002,-7.5450513E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.0800478E-004,-5.4404257E-003, 1.7832049E-005, 1.7832049E-005
 1.8792108E+002, 6.3532999E-001,-6.3552354E-002,-5.5886266E-001,-1.3742965E-002,-7.6600250E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.6547013E-004,-8.3564161E-004, 1.7893177E-005, 1.7893177E-005
 1.8890546E+002, 6.3205488E-001,-6.5164654E-002,-5.6347797E-001,-1.3844282E-002,-7.6977299E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0682446E-002,-1.0439718E-002, 1.7951662E-005, 1.7951662E-005
 1.8992378E+002, 6.2593191E-001,-6.2546709E-002,-5.4155781E-001,-1.6297983E-002,-7.7372656E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0602137E-002, 5.5216741E-003, 1.8012091E-005, 1.8012091E-005
 1.9090817E+002, 6.3666934E-001,-7.2203908E-002,-5.5968304E-001,-1.6175262E-002,-7.7050364E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.3432560E-003,-1.1400572E-002, 1.8072022E-005, 1.8072022E-005
 1.9191751E+002, 6.4227865E-001,-6.9771813E-002,-5.4672889E-001,-1.8436088E-002,-7.6748887E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.9155197E-003, 7.3341857E-003, 1.8131509E-005, 1.8131509E-005
 1.9290877E+002, 6.2617883E-001,-5.9969267E-002,-5.5315463E-001,-1.7851822E-002,-7.7390354E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2209158E-003,-4.8046279E-003, 1.8191651E-005, 1.8191651E-005
 1.9389363E+002, 6.4435547E-001,-6.6798854E-002,-5.7841913E-001,-1.5432942E-002,-7.6159882E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.4036569E-002,-1.6303068E-002, 1.8251034E-005, 1.8251034E-005
 1.9491367E+002, 6.4079194E-001,-6.2203368E-002,-5.5752900E-001,-1.5256561E-002,-7.7470494E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0194824E-003, 5.7952682E-003, 1.8311384E-005, 1.8311384E-005
 1.9591159E+002, 6.5644859E-001,-6.7173630E-002,-5.7331375E-001,-1.6278967E-002,-7.8411474E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.5305912E-003,-3.2559215E-004, 1.8371770E-005, 1.8371770E-005
 1.9692065E+002, 6.4752630E-001,-6.7068863E-002,-5.5698874E-001,-1.7364320E-002,-7.9322321E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.5469869E-003, 6.0964489E-003, 1.8431745E-005, 1.8431745E-005
 1.9789491E+002, 6.4468946E-001,-6.8789606E-002,-5.7600611E-001,-1.7293162E-002,-7.7180843E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.4424436E-002,-1.7407130E-002, 1.8491197E-005, 1.8491197E-005
 1.9890396E+002, 6.5664864E-001,-6.8229885E-002,-5.5162895E-001,-1.6680742E-002,-7.7732472E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.1780731E-002, 2.0101286E-002, 1.8551426E-005, 1.8551426E-005
 1.9990379E+002, 6.6303299E-001,-6.8452139E-002,-5.9399484E-001,-1.7036764E-002,-7.8423503E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.4315440E-003,-1.6458596E-002, 1.8610934E-005, 1.8610934E-005
 2.0089908E+002, 6.4742308E-001,-6.7698559E-002,-5.5649501E-001,-1.5962246E-002,-8.0400529E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5621398E-003, 7.2592193E-003, 1.8671106E-005, 1.8671106E-005
 2.0190125E+002, 6.4935247E-001,-6.6485178E-002,-5.8666080E-001,-1.6728781E-002,-7.9053363E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.5951983E-002,-2.0530198E-002, 1.8730953E-005, 1.8730953E-005
 2.0292146E+002, 6.5974217E-001,-6.3847263E-002,-5.7475321E-001,-1.6000867E-002,-8.0531223E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.7143369E-003, 5.1327787E-003, 1.8791126E-005, 1.8791126E-005
 2.0389691E+002, 6.9545703E-001,-8.0117494E-002,-6.0381562E-001,-1.6821019E-002,-7.8091686E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.3064378E-003,-5.3049142E-003, 1.8851505E-005, 1.8851505E-005
 2.0491112E+002, 6.6060193E-001,-6.8526136E-002,-5.6920722E-001,-1.6629759E-002,-7.9674696E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8189949E-003, 6.2308556E-003, 1.8911499E-005, 1.8911499E-005
 2.0589262E+002, 6.6412510E-001,-6.8089498E-002,-5.8217892E-001,-1.5770941E-002,-7.9625602E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.0528119E-004,-1.9222232E-003, 1.8971147E-005, 1.8971147E-005
 2.0690685E+002, 6.7071307E-001,-6.6547900E-002,-5.9678259E-001,-1.4708662E-002,-8.0566001E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.8661672E-004,-7.3341416E-003, 1.9029820E-005, 1.9029820E-005
 2.0788834E+002, 6.7698134E-001,-7.5835473E-002,-5.7995284E-001,-1.7058554E-002,-8.0718302E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.8505371E-003, 4.1264038E-003, 1.9090125E-005, 1.9090125E-005
 2.0889885E+002, 6.7401588E-001,-7.0871541E-002,-5.7026630E-001,-1.7274957E-002,-8.1007613E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8120414E-002, 1.5594986E-002, 1.9150079E-005, 1.9150079E-005
 2.0989218E+002, 6.7000329E-001,-6.8876670E-002,-6.0784388E-001,-1.7964618E-002,-7.9304050E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.3594613E-002,-2.4689813E-002, 1.9102239E-005, 1.9102239E-005
 2.1090181E+002, 6.4644645E-001,-6.3453829E-002,-5.7338972E-001,-1.6006469E-002,-7.8940428E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.6648006E-003,-6.4114675E-003, 1.8909121E-005, 1.8909121E-005
 2.1188974E+002, 6.5722581E-001,-7.0103708E-002,-5.9055759E-001,-1.5938138E-002,-7.9586802E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1314558E-002,-1.9381580E-002, 1.8709235E-005, 1.8709235E-005
 2.1289812E+002, 6.1613576E-001,-6.8720922E-002,-5.2234046E-001,-1.6791634E-002,-7.6969210E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0086676E-004, 8.2750438E-003, 1.8511193E-005, 1.8511193E-005
 2.1390221E+002, 6.2758350E-001,-6.1243558E-002,-5.5531625E-001,-1.6236648E-002,-7.6552704E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.7920864E-003,-5.2206132E-003, 1.8314773E-005, 1.8314773E-005
