s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_GEOM,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 9.0000836E+002, 3.0654027E-001,-1.4650796E-002,-2.9121489E-001,-8.6441050E-003,-1.9947101E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.7938145E-003,-7.9894669E-003, 6.5090411E-006, 6.5090411E-006
 9.0121136E+002, 2.9238684E-001,-1.4318029E-002,-2.7780315E-001,-9.5328401E-003,-1.9673493E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.9707098E-003,-9.2868449E-003, 6.4270901E-006, 6.4270901E-006
 9.0241443E+002, 2.9611367E-001,-1.4976297E-002,-2.6904617E-001,-9.8438158E-003,-1.9388930E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.7677195E-003, 2.2280025E-003, 6.3445321E-006, 6.3445321E-006
 9.0362134E+002, 2.8963165E-001,-1.3580092E-002,-2.6346770E-001,-9.4052120E-003,-1.9154476E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.3059690E-003, 3.1594912E-003, 6.2634358E-006, 6.2634358E-006
 9.0484467E+002, 2.9061557E-001,-1.4187947E-002,-2.7356577E-001,-9.0171818E-003,-1.9050480E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.7935164E-003,-6.1743781E-003, 6.1795215E-006, 6.1795215E-006
 9.0604718E+002, 2.7478394E-001,-1.4405427E-002,-2.5714877E-001,-1.0142726E-002,-1.8754603E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0074712E-003,-6.9317290E-003, 6.0972275E-006, 6.0972275E-006
 9.0720300E+002, 2.7653188E-001,-1.3939685E-002,-2.7034695E-001,-9.0849350E-003,-1.8479367E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.3711109E-002,-1.6858160E-002, 6.0169082E-006, 6.0169082E-006
 9.0843811E+002, 2.7476368E-001,-1.3232132E-002,-2.4328666E-001,-8.3459146E-003,-1.8221740E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.9356280E-003, 9.8807421E-003, 5.9350415E-006, 5.9350415E-006
 9.0962280E+002, 2.7240345E-001,-1.3463472E-002,-2.5157449E-001,-8.5849740E-003,-1.8016530E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4969551E-003,-1.2375020E-003, 5.8537054E-006, 5.8537054E-006
 9.1083521E+002, 2.6538791E-001,-1.3328342E-002,-2.4241218E-001,-9.8020909E-003,-1.7923167E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8166205E-003,-1.7261821E-004, 5.7706212E-006, 5.7706212E-006
 9.1200153E+002, 2.6353902E-001,-1.2998514E-002,-2.4947662E-001,-9.1623496E-003,-1.7701461E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.7635418E-003,-8.1161701E-003, 5.6901118E-006, 5.6901118E-006
 9.1323029E+002, 2.5465097E-001,-1.2523366E-002,-2.4330889E-001,-8.6105246E-003,-1.7313104E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.8036523E-003,-9.8091232E-003, 5.6083548E-006, 5.6083548E-006
 9.1441907E+002, 2.5877478E-001,-1.2459285E-002,-2.3913872E-001,-7.5485582E-003,-1.7022266E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.6227675E-004,-3.8880419E-004, 5.5255499E-006, 5.5255499E-006
 9.1560974E+002, 2.5408582E-001,-1.1788618E-002,-2.4230340E-001,-7.1273378E-003,-1.6725632E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.3425987E-003,-7.1502641E-003, 5.4450946E-006, 5.4450946E-006
 9.1680042E+002, 2.4881623E-001,-1.1900161E-002,-2.3399625E-001,-6.7385056E-003,-1.6513080E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.6460570E-003,-3.8351910E-003, 5.3641554E-006, 5.3641554E-006
 9.1802588E+002, 2.4167980E-001,-1.1507905E-002,-2.2604378E-001,-6.4364515E-003,-1.6364619E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1458346E-005,-2.3247034E-003, 5.2815777E-006, 5.2815777E-006
 9.1921497E+002, 2.4209667E-001,-1.2593685E-002,-2.3203345E-001,-6.9901773E-003,-1.6082680E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.5520737E-003,-9.5367288E-003, 5.1993408E-006, 5.1993408E-006
 9.2042047E+002, 2.3626831E-001,-1.2442007E-002,-2.1955558E-001,-7.9889837E-003,-1.5896841E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.3916167E-003,-3.7341576E-003, 5.1170883E-006, 5.1170883E-006
 9.2162604E+002, 2.3121335E-001,-1.1313193E-002,-2.1477360E-001,-7.4423972E-003,-1.5536453E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.4637865E-004,-2.3313807E-003, 5.0405752E-006, 5.0405752E-006
 9.2283154E+002, 2.3407199E-001,-1.1880465E-002,-2.2395822E-001,-7.8181411E-003,-1.5364014E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.0668111E-003,-9.6001980E-003, 5.0035572E-006, 5.0035572E-006
 9.2403711E+002, 2.3200741E-001,-1.1626676E-002,-2.0822926E-001,-6.9236228E-003,-1.5291454E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5891578E-003, 5.2125601E-003, 4.9742172E-006, 4.9742172E-006
 9.2521857E+002, 2.2652058E-001,-1.0646758E-002,-2.0584238E-001,-6.6068285E-003,-1.5276253E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.1305567E-003, 3.4093327E-003, 4.9452998E-006, 4.9452998E-006
 9.2643854E+002, 2.2932024E-001,-1.0658093E-002,-2.1266466E-001,-7.1447808E-003,-1.5266722E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.3282230E-004,-1.1625565E-003, 4.9160530E-006, 4.9160530E-006
 9.2760553E+002, 2.2402371E-001,-1.1403329E-002,-2.0189015E-001,-7.0068799E-003,-1.5239907E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.3971226E-003, 3.7081120E-003, 4.8872954E-006, 4.8872954E-006
 9.2882556E+002, 2.2478860E-001,-1.1588761E-002,-2.1545194E-001,-7.6590010E-003,-1.4961599E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.2560344E-003,-9.9260667E-003, 4.8583672E-006, 4.8583672E-006
 9.3004553E+002, 2.2020371E-001,-1.0571518E-002,-2.0702480E-001,-6.8836556E-003,-1.4956232E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.7006150E-003,-4.2912207E-003, 4.8288209E-006, 4.8288209E-006
 9.3121252E+002, 2.2433651E-001,-1.0751145E-002,-2.0880673E-001,-6.4457554E-003,-1.4873495E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.4951805E-004,-1.6819880E-003, 4.8000206E-006, 4.8000206E-006
 9.3243250E+002, 2.1750866E-001,-1.0459427E-002,-2.1066550E-001,-6.8476550E-003,-1.4811798E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.2749820E-003,-1.0478737E-002, 4.7709006E-006, 4.7709006E-006
 9.3365253E+002, 2.2238102E-001,-1.1495710E-002,-2.0693964E-001,-7.2058890E-003,-1.4688480E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.3246537E-004,-3.2749151E-003, 4.7415887E-006, 4.7415887E-006
 9.3481952E+002, 2.1892018E-001,-1.0989974E-002,-2.0494591E-001,-6.4242942E-003,-1.4542541E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.6028392E-003,-3.4545426E-003, 4.7125006E-006, 4.7125006E-006
 9.3602582E+002, 2.1685803E-001,-1.0445620E-002,-1.9954588E-001,-5.7907859E-003,-1.4449064E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5663653E-003, 1.0612971E-003, 4.6837170E-006, 4.6837170E-006
 9.3721771E+002, 2.1384097E-001,-1.0791625E-002,-1.9893262E-001,-5.8478232E-003,-1.4464974E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.1231856E-004,-1.7455574E-003, 4.6547078E-006, 4.6547078E-006
 9.3841907E+002, 2.1102883E-001,-1.0641086E-002,-1.9445285E-001,-5.6573787E-003,-1.4386830E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9976877E-003, 2.6311977E-004, 4.6257481E-006, 4.6257481E-006
 9.3962042E+002, 2.1462788E-001,-1.1131150E-002,-2.0230191E-001,-6.7545838E-003,-1.4162953E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.1804634E-003,-5.5739333E-003, 4.5966707E-006, 4.5966707E-006
 9.4084314E+002, 2.0992339E-001,-1.0568886E-002,-1.9304384E-001,-7.6060028E-003,-1.4046681E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4376338E-004,-1.3093888E-003, 4.5672971E-006, 4.5672971E-006
 9.4203247E+002, 2.0799601E-001,-1.0357735E-002,-1.9302352E-001,-6.5382485E-003,-1.3980375E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.1682861E-004,-1.9374705E-003, 4.5380469E-006, 4.5380469E-006
 9.4324243E+002, 2.0611795E-001,-9.9708107E-003,-1.8886573E-001,-6.2505681E-003,-1.3868126E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8157672E-003, 1.0169800E-003, 4.5089956E-006, 4.5089956E-006
 9.4440283E+002, 2.0781623E-001,-1.0057664E-002,-1.9013360E-001,-6.1324457E-003,-1.3945886E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.4063145E-004, 1.4785718E-003, 4.4802987E-006, 4.4802987E-006
 9.4561035E+002, 2.0615952E-001,-1.0557473E-002,-1.9176261E-001,-6.1514837E-003,-1.3803151E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.6676488E-003,-2.3258505E-003, 4.4510541E-006, 4.4510541E-006
 9.4682788E+002, 2.0154654E-001,-9.7943331E-003,-1.9208618E-001,-6.8144318E-003,-1.3609006E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.6884058E-003,-7.1620204E-003, 4.4217480E-006, 4.4217480E-006
 9.4800037E+002, 2.0584960E-001,-1.0559640E-002,-1.8444894E-001,-6.4608868E-003,-1.3588090E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.2321418E-003, 4.3665396E-003, 4.3932736E-006, 4.3932736E-006
 9.4922705E+002, 2.0085466E-001,-1.0448147E-002,-1.8862551E-001,-7.5778014E-003,-1.3413924E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.1773139E-003,-5.8102164E-003, 4.3641172E-006, 4.3641172E-006
 9.5044391E+002, 2.0116118E-001,-1.0195029E-002,-1.8523570E-001,-6.5321808E-003,-1.3466924E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9665158E-004,-8.1519553E-004, 4.3346650E-006, 4.3346650E-006
 9.5163135E+002, 1.9897771E-001,-9.6075092E-003,-1.8442926E-001,-5.7097400E-003,-1.3341999E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.0613422E-004,-7.8213752E-004, 4.3055450E-006, 4.3055450E-006
 9.5281873E+002, 1.9809218E-001,-9.7947754E-003,-1.8892774E-001,-5.6357469E-003,-1.3215856E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.5923397E-003,-6.2793020E-003, 4.2768620E-006, 4.2768620E-006
 9.5400616E+002, 1.9817271E-001,-1.0079483E-002,-1.8433274E-001,-5.3506981E-003,-1.3115633E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.6401828E-004,-1.6033239E-003, 4.2476887E-006, 4.2476887E-006
 9.5525293E+002, 1.9085774E-001,-9.7577956E-003,-1.7595644E-001,-5.2560356E-003,-1.3062934E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5482605E-003,-1.2559201E-004, 4.2186321E-006, 4.2186321E-006
 9.5640240E+002, 1.9278747E-001,-1.0258453E-002,-1.9043700E-001,-5.5562794E-003,-1.3038447E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1005069E-002,-1.3477300E-002, 4.1891076E-006, 4.1891076E-006
 9.5761713E+002, 1.9373104E-001,-1.0361204E-002,-1.7092354E-001,-6.8716113E-003,-1.2888735E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.5402670E-003, 5.5617985E-003, 4.1608067E-006, 4.1608067E-006
 9.5884747E+002, 1.9200147E-001,-9.4355205E-003,-1.7131010E-001,-6.3677276E-003,-1.2755460E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.2866633E-003, 4.8753711E-003, 4.1311571E-006, 4.1311571E-006
 9.6002466E+002, 1.9017232E-001,-9.2688481E-003,-1.8205105E-001,-5.4124063E-003,-1.2735262E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.8780192E-003,-6.5727211E-003, 4.1019712E-006, 4.1019712E-006
 9.6122168E+002, 1.9054350E-001,-9.7107424E-003,-1.7807516E-001,-5.3070432E-003,-1.2642234E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.2222117E-003,-2.5620810E-003, 4.0712810E-006, 4.0712810E-006
 9.6240442E+002, 1.8813860E-001,-9.5355280E-003,-1.8024189E-001,-5.9007364E-003,-1.2543701E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.6668842E-003,-7.5520897E-003, 4.0408748E-006, 4.0408748E-006
 9.6364349E+002, 1.8429166E-001,-9.3357762E-003,-1.7124660E-001,-5.8898959E-003,-1.2436059E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.5309096E-004,-2.1930495E-003, 4.0088917E-006, 4.0088917E-006
 9.6482623E+002, 1.8448904E-001,-9.2270846E-003,-1.6371024E-001,-5.8653519E-003,-1.2360803E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.7645571E-003, 5.6740074E-003, 3.9775071E-006, 3.9775071E-006
 9.6600897E+002, 1.8142842E-001,-9.3936117E-003,-1.7115910E-001,-5.2373082E-003,-1.2262490E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.6916885E-003,-4.3738627E-003, 3.9470577E-006, 3.9470577E-006
 9.6724805E+002, 1.8141687E-001,-8.8028203E-003,-1.6740552E-001,-5.6729675E-003,-1.2157995E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6052806E-005,-4.7659452E-004, 3.9161968E-006, 3.9161968E-006
 9.6843079E+002, 1.8088587E-001,-8.7979956E-003,-1.7033869E-001,-5.2873668E-003,-1.2044168E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.7834598E-003,-3.5502333E-003, 3.8842386E-006, 3.8842386E-006
 9.6962482E+002, 1.7574904E-001,-8.5894660E-003,-1.6076868E-001,-5.3682361E-003,-1.1968129E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1372675E-003, 1.0106908E-003, 3.8533725E-006, 3.8533725E-006
 9.7080194E+002, 1.7869403E-001,-9.0804349E-003,-1.7007586E-001,-5.4223574E-003,-1.1832140E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.8959510E-003,-5.8964558E-003, 3.8229643E-006, 3.8229643E-006
 9.7203387E+002, 1.7520143E-001,-8.7256695E-003,-1.6089744E-001,-5.1254991E-003,-1.1734268E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3330646E-003, 4.4108712E-004, 3.7924292E-006, 3.7924292E-006
 9.7320386E+002, 1.7474646E-001,-8.7665798E-003,-1.6125441E-001,-5.1435895E-003,-1.1660182E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.1613101E-004,-4.2978564E-004, 3.7613436E-006, 3.7613436E-006
 9.7442957E+002, 1.7201399E-001,-8.6736902E-003,-1.6106961E-001,-5.1525627E-003,-1.1542839E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.3225314E-003,-2.8934183E-003, 3.7305450E-006, 3.7305450E-006
 9.7565527E+002, 1.7165182E-001,-8.9026510E-003,-1.6517477E-001,-5.1463689E-003,-1.1442481E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.0572125E-003,-7.5834187E-003, 3.6985993E-006, 3.6985993E-006
 9.7684198E+002, 1.6820886E-001,-8.5309432E-003,-1.5281551E-001,-5.0217829E-003,-1.1369857E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4081908E-003, 1.8292553E-003, 3.6667962E-006, 3.6667962E-006
 9.7803491E+002, 1.6715026E-001,-8.5815472E-003,-1.5588803E-001,-4.5412951E-003,-1.1313362E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.7531198E-003,-1.8719238E-003, 3.6359668E-006, 3.6359668E-006
 9.7923907E+002, 1.6831771E-001,-8.3473936E-003,-1.5259969E-001,-5.0671419E-003,-1.1210593E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.4561588E-003, 2.2922754E-003, 3.6051188E-006, 3.6051188E-006
 9.8044324E+002, 1.6491294E-001,-8.5687030E-003,-1.5830676E-001,-5.0639210E-003,-1.1082605E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.8710501E-003,-7.0375295E-003, 3.5734349E-006, 3.5734349E-006
 9.8164740E+002, 1.6326325E-001,-8.2929091E-003,-1.5085995E-001,-4.7477527E-003,-1.1043456E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.3339868E-004,-6.4841095E-004, 3.5430603E-006, 3.5430603E-006
 9.8285156E+002, 1.6210432E-001,-8.7870926E-003,-1.5897343E-001,-5.0079053E-003,-1.0957084E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.7989033E-003,-1.0675066E-002, 3.5116383E-006, 3.5116383E-006
 9.8404810E+002, 1.6532834E-001,-9.2033693E-003,-1.3808950E-001,-5.7954651E-003,-1.0857520E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3740029E-002, 1.2229151E-002, 3.4800198E-006, 3.4800198E-006
 9.8525616E+002, 1.5256198E-001,-8.0116714E-003,-1.5087106E-001,-5.1683660E-003,-1.0717306E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0345366E-002,-1.1499832E-002, 3.4492259E-006, 3.4492259E-006
 9.8644373E+002, 1.6486491E-001,-8.1539983E-003,-1.4714786E-001,-4.9245210E-003,-1.0648567E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1239346E-003, 4.6278798E-003, 3.4184720E-006, 3.4184720E-006
 9.8763123E+002, 1.5742268E-001,-8.3989738E-003,-1.4460514E-001,-4.9085779E-003,-1.0590335E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5252519E-004,-5.0060455E-004, 3.3873642E-006, 3.3873642E-006
 9.8881879E+002, 1.5475135E-001,-8.2451979E-003,-1.4223539E-001,-5.3584888E-003,-1.0454596E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.5360570E-004,-1.0981794E-003, 3.3568324E-006, 3.3568324E-006
 9.9001819E+002, 1.5170474E-001,-7.9943713E-003,-1.4083854E-001,-4.8662003E-003,-1.0393195E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.8388518E-004,-2.0047740E-003, 3.3259813E-006, 3.3259813E-006
 9.9121851E+002, 1.5471061E-001,-8.4871178E-003,-1.4070409E-001,-4.8104549E-003,-1.0309087E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0398951E-003, 6.9863422E-004, 3.2948682E-006, 3.2948682E-006
 9.9244800E+002, 1.5034104E-001,-8.4117948E-003,-1.4708869E-001,-5.2397878E-003,-1.0129498E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.1702385E-003,-1.0409364E-002, 3.2637285E-006, 3.2637285E-006
 9.9361896E+002, 1.4893862E-001,-7.4075099E-003,-1.3789898E-001,-4.6532617E-003,-1.0044977E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.5384738E-004,-1.0311744E-003, 3.2324013E-006, 3.2324013E-006
 9.9483087E+002, 1.4501822E-001,-7.5769581E-003,-1.3822846E-001,-3.8601052E-003,-9.9700277E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.4807643E-003,-4.6572814E-003, 3.2012712E-006, 3.2012712E-006
 9.9601837E+002, 1.4956389E-001,-8.1999483E-003,-1.3281500E-001,-4.3901656E-003,-9.8772361E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.6632913E-003, 4.1488961E-003, 3.1708465E-006, 3.1708465E-006
 9.9724353E+002, 1.4522688E-001,-7.0865176E-003,-1.3184301E-001,-5.3864279E-003,-9.8014402E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0590440E-003, 9.0112501E-004, 3.1391227E-006, 3.1391227E-006
 9.9844861E+002, 1.4333500E-001,-7.3776896E-003,-1.3480253E-001,-4.3695212E-003,-9.7127184E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.9546776E-003,-3.2244573E-003, 3.1114363E-006, 3.1114363E-006
 9.9961664E+002, 1.4434957E-001,-7.4743509E-003,-1.3368795E-001,-4.3759066E-003,-9.6780800E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.2779118E-004,-1.1983178E-003, 3.1025300E-006, 3.1025300E-006
 1.0008495E+003, 1.4345233E-001,-7.5080078E-003,-1.3525436E-001,-4.1521912E-003,-9.6562512E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.1136636E-003,-3.4718841E-003, 3.0968471E-006, 3.0968471E-006
 1.0020176E+003, 1.4144555E-001,-7.6470737E-003,-1.3729581E-001,-4.2285182E-003,-9.6320689E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.4811190E-003,-7.7354904E-003, 3.0912133E-006, 3.0912133E-006
 1.0032213E+003, 1.4566336E-001,-7.8973222E-003,-1.3220687E-001,-5.0062187E-003,-9.6282400E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.3059678E-003, 5.4332423E-004, 3.0855768E-006, 3.0855768E-006
 1.0044124E+003, 1.3937306E-001,-7.8184702E-003,-1.2865734E-001,-4.9707032E-003,-9.5491653E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1475809E-003,-2.0830011E-003, 3.0799502E-006, 3.0799502E-006
 1.0056218E+003, 1.4791451E-001,-7.3745430E-003,-1.3483780E-001,-4.7707474E-003,-9.5446095E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4463137E-003, 9.2187752E-004, 3.0742779E-006, 3.0742779E-006
 1.0068526E+003, 1.4195097E-001,-7.5903730E-003,-1.2827230E-001,-4.3189897E-003,-9.5995675E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7873222E-003, 1.7597083E-003, 3.0685427E-006, 3.0685427E-006
 1.0080076E+003, 1.4046873E-001,-7.5511557E-003,-1.2851890E-001,-4.0804458E-003,-9.6219797E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.3598582E-004, 3.0860887E-004, 3.0629800E-006, 3.0629800E-006
 1.0092268E+003, 1.4335739E-001,-7.4606368E-003,-1.3516609E-001,-4.1726254E-003,-9.5347990E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.7586404E-003,-3.4515052E-003, 3.0572787E-006, 3.0572787E-006
 1.0104132E+003, 1.4172099E-001,-7.3719559E-003,-1.3496543E-001,-4.1269136E-003,-9.5370522E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.4458929E-003,-4.7528515E-003, 3.0516422E-006, 3.0516422E-006
 1.0116230E+003, 1.4208158E-001,-7.5725259E-003,-1.2700124E-001,-4.4555837E-003,-9.5124480E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.8694961E-003, 3.0427210E-003, 3.0460051E-006, 3.0460051E-006
 1.0128212E+003, 1.3812942E-001,-7.3884845E-003,-1.2627849E-001,-4.5747571E-003,-9.5114851E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.8469326E-004,-1.2183089E-004, 3.0403007E-006, 3.0403007E-006
 1.0140668E+003, 1.3715198E-001,-7.4266307E-003,-1.3019794E-001,-3.9130115E-003,-9.4576663E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.2215917E-003,-4.3950580E-003, 3.0345678E-006, 3.0345678E-006
 1.0152161E+003, 1.4111936E-001,-7.4264801E-003,-1.3005263E-001,-4.0659297E-003,-9.3954537E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.3973067E-006,-4.3507492E-004, 3.0288963E-006, 3.0288963E-006
 1.0164460E+003, 1.3965345E-001,-7.4797388E-003,-1.1845581E-001,-4.5232726E-003,-9.4085086E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0109957E-002, 9.1852258E-003, 3.0232897E-006, 3.0232897E-006
 1.0176393E+003, 1.4679934E-001,-7.5496125E-003,-1.4086424E-001,-4.4925764E-003,-9.3890976E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.6530011E-003,-6.1164770E-003, 3.0175988E-006, 3.0175988E-006
 1.0188549E+003, 1.3757181E-001,-7.2463167E-003,-1.3175432E-001,-3.5267583E-003,-9.3857831E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.1169020E-003,-4.9649715E-003, 3.0119059E-006, 3.0119059E-006
 1.0200529E+003, 1.3955860E-001,-6.9596782E-003,-1.3126636E-001,-3.9531996E-003,-9.3684980E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0572165E-003,-2.6300072E-003, 3.0062626E-006, 3.0062626E-006
 1.0212509E+003, 1.3918057E-001,-7.1188512E-003,-1.2883041E-001,-4.0604609E-003,-9.3544407E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.4036171E-004,-8.3851142E-004, 3.0005401E-006, 3.0005401E-006
 1.0224489E+003, 1.3770136E-001,-7.0669680E-003,-1.2813597E-001,-4.2680114E-003,-9.3201896E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.4468469E-004,-1.7789101E-003, 2.9949226E-006, 2.9949226E-006
 1.0236468E+003, 1.3804990E-001,-7.3215046E-003,-1.2612516E-001,-4.2995480E-003,-9.2636740E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2086071E-003, 2.9442011E-004, 2.9892526E-006, 2.9892526E-006
 1.0248447E+003, 1.3393866E-001,-7.2391816E-003,-1.2646852E-001,-4.0369522E-003,-9.3052675E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.5529793E-003,-3.8152914E-003, 2.9836351E-006, 2.9836351E-006
 1.0260427E+003, 1.3797129E-001,-7.2513377E-003,-1.2528923E-001,-4.2186455E-003,-9.2068776E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3713100E-003, 1.2028655E-003, 2.9779652E-006, 2.9779652E-006
